conv1_pruning,conv2_pruning,conv3_pruning,conv4_pruning,conv5_pruning,conv1_bits,conv2_bits,conv3_bits,conv4_bits,conv5_bits,conv1_bram,conv2_bram,conv3_bram,conv4_bram,conv5_bram,brams,accuracy
18,33,72,72,126,8,6,8,6,8,4.5,6.0,16.5,12.5,28.5,68.0,0.6033959975742874
18,33,72,69,135,8,6,8,6,6,4.5,6.0,16.5,12.0,23.0,62.0,0.6337174044875682
18,33,72,69,132,8,6,8,6,6,4.5,6.0,16.5,12.0,22.5,61.5,0.6343238326258338
18,33,72,69,135,8,6,8,6,8,4.5,6.0,16.5,12.0,30.5,69.5,0.632504548211037
18,33,72,69,126,8,6,8,6,8,4.5,6.0,16.5,12.0,28.5,67.5,0.6337174044875682
18,33,72,72,135,8,6,8,8,6,4.5,6.0,16.5,16.5,23.0,66.5,0.600970285021225
18,33,72,72,132,8,6,8,8,6,4.5,6.0,16.5,16.5,22.5,66.0,0.6082474226804123
18,33,72,72,135,8,6,8,8,8,4.5,6.0,16.5,16.5,30.5,74.0,0.6033959975742874
18,33,72,72,126,8,6,8,8,8,4.5,6.0,16.5,16.5,28.5,72.0,0.5991510006064281
18,33,72,63,135,8,6,8,8,6,4.5,6.0,16.5,14.5,23.0,64.5,0.5833838690115222
18,33,72,63,132,8,6,8,8,6,4.5,6.0,16.5,14.5,22.5,64.0,0.5876288659793815
18,33,72,63,135,8,6,8,8,8,4.5,6.0,16.5,14.5,30.5,72.0,0.5845967252880534
18,33,72,63,126,8,6,8,8,8,4.5,6.0,16.5,14.5,28.5,70.0,0.6112795633717405
18,33,63,72,135,8,6,8,6,6,4.5,6.0,14.5,12.5,23.0,60.5,0.5427531837477259
18,33,63,72,132,8,6,8,6,6,4.5,6.0,14.5,12.5,22.5,60.0,0.5197089144936325
18,33,63,72,135,8,6,8,6,8,4.5,6.0,14.5,12.5,30.5,68.0,0.5469981807155853
18,33,63,72,126,8,6,8,6,8,4.5,6.0,14.5,12.5,28.5,66.0,0.509399636143117
18,33,63,69,135,8,6,8,6,6,4.5,6.0,14.5,12.0,23.0,60.0,0.5233474833232262
18,33,63,69,132,8,6,8,6,6,4.5,6.0,14.5,12.0,22.5,59.5,0.4802910855063675
18,33,63,69,135,8,6,8,6,8,4.5,6.0,14.5,12.0,30.5,67.5,0.5203153426318982
18,33,63,69,126,8,6,8,6,8,4.5,6.0,14.5,12.0,28.5,65.5,0.4693753790175864
18,33,63,72,135,8,6,8,8,6,4.5,6.0,14.5,16.5,23.0,64.5,0.5451788963007883
18,33,63,72,132,8,6,8,8,6,4.5,6.0,14.5,16.5,22.5,64.0,0.5166767738023045
18,33,63,72,135,8,6,8,8,8,4.5,6.0,14.5,16.5,30.5,72.0,0.5518496058217102
18,33,63,72,126,8,6,8,8,8,4.5,6.0,14.5,16.5,28.5,70.0,0.5075803517283202
18,33,63,63,135,8,6,8,8,6,4.5,6.0,14.5,14.5,23.0,62.5,0.47786537295330506
18,33,63,63,132,8,6,8,8,6,4.5,6.0,14.5,14.5,22.5,62.0,0.4378411158277744
18,33,63,63,135,8,6,8,8,8,4.5,6.0,14.5,14.5,30.5,70.0,0.48271679805942996
18,33,63,63,126,8,6,8,8,8,4.5,6.0,14.5,14.5,28.5,68.0,0.4317768344451183
18,36,72,72,135,8,8,6,6,6,4.5,8.5,12.5,12.5,23.0,61.0,0.6761673741661614
18,36,72,72,132,8,8,6,6,6,4.5,8.5,12.5,12.5,22.5,60.5,0.6773802304426926
18,36,72,72,135,8,8,6,6,8,4.5,8.5,12.5,12.5,30.5,68.5,0.6810187992722863
18,36,72,72,126,8,8,6,6,8,4.5,8.5,12.5,12.5,28.5,66.5,0.6628259551243177
18,36,72,69,135,8,8,6,6,6,4.5,8.5,12.5,12.0,23.0,60.5,0.6749545178896301
18,36,72,69,132,8,8,6,6,6,4.5,8.5,12.5,12.0,22.5,60.0,0.6682838083687083
18,36,72,69,135,8,8,6,6,8,4.5,8.5,12.5,12.0,30.5,68.0,0.6707095209217707
18,36,72,69,126,8,8,6,6,8,4.5,8.5,12.5,12.0,28.5,66.0,0.6519102486355367
18,36,72,72,135,8,8,6,8,6,4.5,8.5,12.5,16.5,23.0,65.0,0.6816252274105519
18,36,72,72,132,8,8,6,8,6,4.5,8.5,12.5,16.5,22.5,64.5,0.6804123711340206
18,36,72,72,135,8,8,6,8,8,4.5,8.5,12.5,16.5,30.5,72.5,0.6779866585809582
18,36,72,72,126,8,8,6,8,8,4.5,8.5,12.5,16.5,28.5,70.5,0.656155245603396
18,36,72,63,135,8,8,6,8,6,4.5,8.5,12.5,14.5,23.0,63.0,0.6027895694360218
18,36,72,63,132,8,8,6,8,6,4.5,8.5,12.5,14.5,22.5,62.5,0.5942995755003032
18,36,72,63,135,8,8,6,8,8,4.5,8.5,12.5,14.5,30.5,70.5,0.6058217101273499
18,36,72,63,126,8,8,6,8,8,4.5,8.5,12.5,14.5,28.5,68.5,0.6052152819890843
18,36,69,72,135,8,8,6,6,6,4.5,8.5,12.0,12.5,23.0,60.5,0.6616130988477865
18,36,69,72,132,8,8,6,6,6,4.5,8.5,12.0,12.5,22.5,60.0,0.656155245603396
18,36,69,72,135,8,8,6,6,8,4.5,8.5,12.0,12.5,30.5,68.0,0.6622195269860521
18,36,69,72,126,8,8,6,6,8,4.5,8.5,12.0,12.5,28.5,66.0,0.6428138265615525
18,36,69,69,135,8,8,6,6,6,4.5,8.5,12.0,12.0,23.0,60.0,0.6628259551243177
18,36,69,69,132,8,8,6,6,6,4.5,8.5,12.0,12.0,22.5,59.5,0.656155245603396
18,36,69,69,135,8,8,6,6,8,4.5,8.5,12.0,12.0,30.5,67.5,0.6634323832625834
18,36,69,69,126,8,8,6,6,8,4.5,8.5,12.0,12.0,28.5,65.5,0.6434202546998181
18,36,69,72,135,8,8,6,8,6,4.5,8.5,12.0,16.5,23.0,64.5,0.6579745300181928
18,36,69,72,132,8,8,6,8,6,4.5,8.5,12.0,16.5,22.5,64.0,0.6549423893268648
18,36,69,72,135,8,8,6,8,8,4.5,8.5,12.0,16.5,30.5,72.0,0.6604002425712553
18,36,69,72,126,8,8,6,8,8,4.5,8.5,12.0,16.5,28.5,70.0,0.6446331109763493
18,36,69,63,135,8,8,6,8,6,4.5,8.5,12.0,14.5,23.0,62.5,0.5979381443298969
18,36,69,63,132,8,8,6,8,6,4.5,8.5,12.0,14.5,22.5,62.0,0.585203153426319
18,36,69,63,135,8,8,6,8,8,4.5,8.5,12.0,14.5,30.5,70.0,0.5955124317768344
18,36,69,63,126,8,8,6,8,8,4.5,8.5,12.0,14.5,28.5,68.0,0.5949060036385688
18,36,72,72,135,8,8,8,6,6,4.5,8.5,16.5,12.5,23.0,65.0,0.6791995148574894
18,36,72,72,132,8,8,8,6,6,4.5,8.5,16.5,12.5,22.5,64.5,0.6804123711340206
18,36,72,72,135,8,8,8,6,8,4.5,8.5,16.5,12.5,30.5,72.5,0.6840509399636143
18,36,72,72,126,8,8,8,6,8,4.5,8.5,16.5,12.5,28.5,70.5,0.664038811400849
18,36,72,69,135,8,8,8,6,6,4.5,8.5,16.5,12.0,23.0,64.5,0.6719223771983021
18,36,72,69,132,8,8,8,6,6,4.5,8.5,16.5,12.0,22.5,64.0,0.6707095209217707
18,36,72,69,135,8,8,8,6,8,4.5,8.5,16.5,12.0,30.5,72.0,0.6743480897513645
18,36,72,69,126,8,8,8,6,8,4.5,8.5,16.5,12.0,28.5,70.0,0.6500909642207399
18,36,72,72,135,8,8,8,8,6,4.5,8.5,16.5,16.5,23.0,69.0,0.6816252274105519
18,36,72,72,132,8,8,8,8,6,4.5,8.5,16.5,16.5,22.5,68.5,0.6852637962401456
18,36,72,72,135,8,8,8,8,8,4.5,8.5,16.5,16.5,30.5,76.5,0.6840509399636143
18,36,72,72,126,8,8,8,8,8,4.5,8.5,16.5,16.5,28.5,74.5,0.6646452395391146
18,36,72,63,135,8,8,8,8,6,4.5,8.5,16.5,14.5,23.0,67.0,0.6070345664038811
18,36,72,63,132,8,8,8,8,6,4.5,8.5,16.5,14.5,22.5,66.5,0.5985445724681625
18,36,72,63,135,8,8,8,8,8,4.5,8.5,16.5,14.5,30.5,74.5,0.6149181322013342
18,36,72,63,126,8,8,8,8,8,4.5,8.5,16.5,14.5,28.5,72.5,0.5985445724681625
18,36,63,72,135,8,8,8,6,6,4.5,8.5,14.5,12.5,23.0,63.0,0.5706488781079442
18,36,63,72,132,8,8,8,6,6,4.5,8.5,14.5,12.5,22.5,62.5,0.5427531837477259
18,36,63,72,135,8,8,8,6,8,4.5,8.5,14.5,12.5,30.5,70.5,0.5688295936931473
18,36,63,72,126,8,8,8,6,8,4.5,8.5,14.5,12.5,28.5,68.5,0.522134627046695
18,36,63,69,135,8,8,8,6,6,4.5,8.5,14.5,12.0,23.0,62.5,0.5269860521528199
18,36,63,69,132,8,8,8,6,6,4.5,8.5,14.5,12.0,22.5,62.0,0.5045482110369921
18,36,63,69,135,8,8,8,6,8,4.5,8.5,14.5,12.0,30.5,70.0,0.5239539114614918
18,36,63,69,126,8,8,8,6,8,4.5,8.5,14.5,12.0,28.5,68.0,0.4742268041237113
18,36,63,72,135,8,8,8,8,6,4.5,8.5,14.5,16.5,23.0,67.0,0.5712553062462098
18,36,63,72,132,8,8,8,8,6,4.5,8.5,14.5,16.5,22.5,66.5,0.5512431776834446
18,36,63,72,135,8,8,8,8,8,4.5,8.5,14.5,16.5,30.5,74.5,0.5755003032140691
18,36,63,72,126,8,8,8,8,8,4.5,8.5,14.5,16.5,28.5,72.5,0.530018192844148
18,36,63,63,135,8,8,8,8,6,4.5,8.5,14.5,14.5,23.0,65.0,0.4808975136446331
18,36,63,63,132,8,8,8,8,6,4.5,8.5,14.5,14.5,22.5,64.5,0.454214675560946
18,36,63,63,135,8,8,8,8,8,4.5,8.5,14.5,14.5,30.5,72.5,0.4845360824742268
18,36,63,63,126,8,8,8,8,8,4.5,8.5,14.5,14.5,28.5,70.5,0.44572468162522744
18,27,72,72,135,8,8,6,6,6,4.5,6.5,12.5,12.5,23.0,59.0,0.31958762886597936
18,27,72,72,132,8,8,6,6,6,4.5,6.5,12.5,12.5,22.5,58.5,0.30321406913280774
18,27,72,72,135,8,8,6,6,8,4.5,6.5,12.5,12.5,30.5,66.5,0.32080048514251064
18,27,72,72,126,8,8,6,6,8,4.5,6.5,12.5,12.5,28.5,64.5,0.28441479684657367
18,27,72,69,135,8,8,6,6,6,4.5,6.5,12.5,12.0,23.0,58.5,0.31534263189812006
18,27,72,69,132,8,8,6,6,6,4.5,6.5,12.5,12.0,22.5,58.0,0.29957550030321406
18,27,72,69,135,8,8,6,6,8,4.5,6.5,12.5,12.0,30.5,66.0,0.31898120072771374
18,27,72,69,126,8,8,6,6,8,4.5,6.5,12.5,12.0,28.5,64.0,0.2777440873256519
18,27,72,72,135,8,8,6,8,6,4.5,6.5,12.5,16.5,23.0,63.0,0.32080048514251064
18,27,72,72,132,8,8,6,8,6,4.5,6.5,12.5,16.5,22.5,62.5,0.30988477865372954
18,27,72,72,135,8,8,6,8,8,4.5,6.5,12.5,16.5,30.5,70.5,0.3232261976955731
18,27,72,72,126,8,8,6,8,8,4.5,6.5,12.5,16.5,28.5,68.5,0.2868405093996361
18,27,72,63,135,8,8,6,8,6,4.5,6.5,12.5,14.5,23.0,61.0,0.3389933292904791
18,27,72,63,132,8,8,6,8,6,4.5,6.5,12.5,14.5,22.5,60.5,0.32140691328077625
18,27,72,63,135,8,8,6,8,8,4.5,6.5,12.5,14.5,30.5,68.5,0.3395997574287447
18,27,72,63,126,8,8,6,8,8,4.5,6.5,12.5,14.5,28.5,66.5,0.3129169193450576
18,27,69,72,135,8,8,6,6,6,4.5,6.5,12.0,12.5,23.0,58.5,0.30321406913280774
18,27,69,72,132,8,8,6,6,6,4.5,6.5,12.0,12.5,22.5,58.0,0.28865979381443296
18,27,69,72,135,8,8,6,6,8,4.5,6.5,12.0,12.5,30.5,66.0,0.30321406913280774
18,27,69,72,126,8,8,6,6,8,4.5,6.5,12.0,12.5,28.5,64.0,0.27289266221952696
18,27,69,69,135,8,8,6,6,6,4.5,6.5,12.0,12.0,23.0,58.0,0.30624620982413586
18,27,69,69,132,8,8,6,6,6,4.5,6.5,12.0,12.0,22.5,57.5,0.2916919345057611
18,27,69,69,135,8,8,6,6,8,4.5,6.5,12.0,12.0,30.5,65.5,0.3117040630685264
18,27,69,69,126,8,8,6,6,8,4.5,6.5,12.0,12.0,28.5,63.5,0.2692540933899333
18,27,69,72,135,8,8,6,8,6,4.5,6.5,12.0,16.5,23.0,62.5,0.3026076409945421
18,27,69,72,132,8,8,6,8,6,4.5,6.5,12.0,16.5,22.5,62.0,0.29411764705882354
18,27,69,72,135,8,8,6,8,8,4.5,6.5,12.0,16.5,30.5,70.0,0.3080654942389327
18,27,69,72,126,8,8,6,8,8,4.5,6.5,12.0,16.5,28.5,68.0,0.27349909035779263
18,27,69,63,135,8,8,6,8,6,4.5,6.5,12.0,14.5,23.0,60.5,0.3395997574287447
18,27,69,63,132,8,8,6,8,6,4.5,6.5,12.0,14.5,22.5,60.0,0.32686476652516677
18,27,69,63,135,8,8,6,8,8,4.5,6.5,12.0,14.5,30.5,68.0,0.33414190418435413
18,27,69,63,126,8,8,6,8,8,4.5,6.5,12.0,14.5,28.5,66.0,0.3080654942389327
18,27,72,72,135,8,8,8,6,6,4.5,6.5,16.5,12.5,23.0,63.0,0.31898120072771374
18,27,72,72,132,8,8,8,6,6,4.5,6.5,16.5,12.5,22.5,62.5,0.3074590661006671
18,27,72,72,135,8,8,8,6,8,4.5,6.5,16.5,12.5,30.5,70.5,0.32140691328077625
18,27,72,72,126,8,8,8,6,8,4.5,6.5,16.5,12.5,28.5,68.5,0.28259551243177683
18,27,72,69,135,8,8,8,6,6,4.5,6.5,16.5,12.0,23.0,62.5,0.31837477258944813
18,27,72,69,132,8,8,8,6,6,4.5,6.5,16.5,12.0,22.5,62.0,0.30503335354760464
18,27,72,69,135,8,8,8,6,8,4.5,6.5,16.5,12.0,30.5,70.0,0.32201334141904187
18,27,72,69,126,8,8,8,6,8,4.5,6.5,16.5,12.0,28.5,68.0,0.28805336567616735
18,27,72,72,135,8,8,8,8,6,4.5,6.5,16.5,16.5,23.0,67.0,0.3244390539721043
18,27,72,72,132,8,8,8,8,6,4.5,6.5,16.5,16.5,22.5,66.5,0.3086719223771983
18,27,72,72,135,8,8,8,8,8,4.5,6.5,16.5,16.5,30.5,74.5,0.31958762886597936
18,27,72,72,126,8,8,8,8,8,4.5,6.5,16.5,16.5,28.5,72.5,0.2868405093996361
18,27,72,63,135,8,8,8,8,6,4.5,6.5,16.5,14.5,23.0,65.0,0.3323226197695573
18,27,72,63,132,8,8,8,8,6,4.5,6.5,16.5,14.5,22.5,64.5,0.32140691328077625
18,27,72,63,135,8,8,8,8,8,4.5,6.5,16.5,14.5,30.5,72.5,0.33596118859915103
18,27,72,63,126,8,8,8,8,8,4.5,6.5,16.5,14.5,28.5,70.5,0.30988477865372954
18,27,63,72,135,8,8,8,6,6,4.5,6.5,14.5,12.5,23.0,61.0,0.25833838690115224
18,27,63,72,132,8,8,8,6,6,4.5,6.5,14.5,12.5,22.5,60.5,0.2498483929654336
18,27,63,72,135,8,8,8,6,8,4.5,6.5,14.5,12.5,30.5,68.5,0.25773195876288657
18,27,63,72,126,8,8,8,6,8,4.5,6.5,14.5,12.5,28.5,66.5,0.24439053972104305
18,27,63,69,135,8,8,8,6,6,4.5,6.5,14.5,12.0,23.0,60.5,0.2607640994542147
18,27,63,69,132,8,8,8,6,6,4.5,6.5,14.5,12.0,22.5,60.0,0.25894481503941785
18,27,63,69,135,8,8,8,6,8,4.5,6.5,14.5,12.0,30.5,68.0,0.26318981200727715
18,27,63,69,126,8,8,8,6,8,4.5,6.5,14.5,12.0,28.5,66.0,0.25166767738023044
18,27,63,72,135,8,8,8,8,6,4.5,6.5,14.5,16.5,23.0,65.0,0.25773195876288657
18,27,63,72,132,8,8,8,8,6,4.5,6.5,14.5,16.5,22.5,64.5,0.25166767738023044
18,27,63,72,135,8,8,8,8,8,4.5,6.5,14.5,16.5,30.5,72.5,0.25955124317768347
18,27,63,72,126,8,8,8,8,8,4.5,6.5,14.5,16.5,28.5,70.5,0.24439053972104305
18,27,63,63,135,8,8,8,8,6,4.5,6.5,14.5,14.5,23.0,63.0,0.3001819284414797
18,27,63,63,132,8,8,8,8,6,4.5,6.5,14.5,14.5,22.5,62.5,0.2868405093996361
18,27,63,63,135,8,8,8,8,8,4.5,6.5,14.5,14.5,30.5,70.5,0.3001819284414797
18,27,63,63,126,8,8,8,8,8,4.5,6.5,14.5,14.5,28.5,68.5,0.27956337174044876
9,36,72,72,135,8,6,6,6,6,2.5,6.5,12.5,12.5,23.0,57.0,0.1801091570648878
9,36,72,72,132,8,6,6,6,6,2.5,6.5,12.5,12.5,22.5,56.5,0.17525773195876287
9,36,72,72,135,8,6,6,6,8,2.5,6.5,12.5,12.5,30.5,64.5,0.18132201334141904
9,36,72,72,126,8,6,6,6,8,2.5,6.5,12.5,12.5,28.5,62.5,0.16494845360824742
9,36,72,69,135,8,6,6,6,6,2.5,6.5,12.5,12.0,23.0,56.5,0.19284414796846575
9,36,72,69,132,8,6,6,6,6,2.5,6.5,12.5,12.0,22.5,56.0,0.18253486961795026
9,36,72,69,135,8,6,6,6,8,2.5,6.5,12.5,12.0,30.5,64.0,0.19163129169193452
9,36,72,69,126,8,6,6,6,8,2.5,6.5,12.5,12.0,28.5,62.0,0.18253486961795026
9,36,72,72,135,8,6,6,8,6,2.5,6.5,12.5,16.5,23.0,61.0,0.17707701637355974
9,36,72,72,132,8,6,6,8,6,2.5,6.5,12.5,16.5,22.5,60.5,0.17101273499090358
9,36,72,72,135,8,6,6,8,8,2.5,6.5,12.5,16.5,30.5,68.5,0.17343844754396603
9,36,72,72,126,8,6,6,8,8,2.5,6.5,12.5,16.5,28.5,66.5,0.15524560339599758
9,36,72,63,135,8,6,6,8,6,2.5,6.5,12.5,14.5,23.0,59.0,0.24924196482716798
9,36,72,63,132,8,6,6,8,6,2.5,6.5,12.5,14.5,22.5,58.5,0.21649484536082475
9,36,72,63,135,8,6,6,8,8,2.5,6.5,12.5,14.5,30.5,66.5,0.2504548211036992
9,36,72,63,126,8,6,6,8,8,2.5,6.5,12.5,14.5,28.5,64.5,0.21346270466949666
9,36,69,72,135,8,6,6,6,6,2.5,6.5,12.0,12.5,23.0,56.5,0.16616130988477865
9,36,69,72,132,8,6,6,6,6,2.5,6.5,12.0,12.5,22.5,56.0,0.1564584596725288
9,36,69,72,135,8,6,6,6,8,2.5,6.5,12.0,12.5,30.5,64.0,0.16191631291691935
9,36,69,72,126,8,6,6,6,8,2.5,6.5,12.0,12.5,28.5,62.0,0.14190418435415403
9,36,69,69,135,8,6,6,6,6,2.5,6.5,12.0,12.0,23.0,56.0,0.17343844754396603
9,36,69,69,132,8,6,6,6,6,2.5,6.5,12.0,12.0,22.5,55.5,0.1637355973317162
9,36,69,69,135,8,6,6,6,8,2.5,6.5,12.0,12.0,30.5,63.5,0.17828987265009097
9,36,69,69,126,8,6,6,6,8,2.5,6.5,12.0,12.0,28.5,61.5,0.17101273499090358
9,36,69,72,135,8,6,6,8,6,2.5,6.5,12.0,16.5,23.0,60.5,0.15463917525773196
9,36,69,72,132,8,6,6,8,6,2.5,6.5,12.0,16.5,22.5,60.0,0.14251061249241964
9,36,69,72,135,8,6,6,8,8,2.5,6.5,12.0,16.5,30.5,68.0,0.15403274711946635
9,36,69,72,126,8,6,6,8,8,2.5,6.5,12.0,16.5,28.5,66.0,0.12977562158884173
9,36,69,63,135,8,6,6,8,6,2.5,6.5,12.0,14.5,23.0,58.5,0.22195269860521527
9,36,69,63,132,8,6,6,8,6,2.5,6.5,12.0,14.5,22.5,58.0,0.20012128562765313
9,36,69,63,135,8,6,6,8,8,2.5,6.5,12.0,14.5,30.5,66.0,0.22801697998787143
9,36,69,63,126,8,6,6,8,8,2.5,6.5,12.0,14.5,28.5,64.0,0.19284414796846575
9,36,72,72,135,8,6,8,6,6,2.5,6.5,16.5,12.5,23.0,61.0,0.18496058217101274
9,36,72,72,132,8,6,8,6,6,2.5,6.5,16.5,12.5,22.5,60.5,0.17828987265009097
9,36,72,72,135,8,6,8,6,8,2.5,6.5,16.5,12.5,30.5,68.5,0.18314129775621588
9,36,72,72,126,8,6,8,6,8,2.5,6.5,16.5,12.5,28.5,66.5,0.16919345057610674
9,36,72,69,135,8,6,8,6,6,2.5,6.5,16.5,12.0,23.0,60.5,0.19041843541540326
9,36,72,69,132,8,6,8,6,6,2.5,6.5,16.5,12.0,22.5,60.0,0.18192844147968465
9,36,72,69,135,8,6,8,6,8,2.5,6.5,16.5,12.0,30.5,68.0,0.18981200727713765
9,36,72,69,126,8,6,8,6,8,2.5,6.5,16.5,12.0,28.5,66.0,0.18374772589448152
9,36,72,72,135,8,6,8,8,6,2.5,6.5,16.5,16.5,23.0,65.0,0.1795027289266222
9,36,72,72,132,8,6,8,8,6,2.5,6.5,16.5,16.5,22.5,64.5,0.1722255912674348
9,36,72,72,135,8,6,8,8,8,2.5,6.5,16.5,16.5,30.5,72.5,0.1801091570648878
9,36,72,72,126,8,6,8,8,8,2.5,6.5,16.5,16.5,28.5,70.5,0.1564584596725288
9,36,72,63,135,8,6,8,8,6,2.5,6.5,16.5,14.5,23.0,63.0,0.24863553668890237
9,36,72,63,132,8,6,8,8,6,2.5,6.5,16.5,14.5,22.5,62.5,0.21406913280776227
9,36,72,63,135,8,6,8,8,8,2.5,6.5,16.5,14.5,30.5,70.5,0.24742268041237114
9,36,72,63,126,8,6,8,8,8,2.5,6.5,16.5,14.5,28.5,68.5,0.21406913280776227
9,36,63,72,135,8,6,8,6,6,2.5,6.5,14.5,12.5,23.0,59.0,0.17768344451182536
